index,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,param1,param2,y
15406,46.8,11.7,31.0,0.1,13.2,-40.6,-34.7,-28.9,0.0,5.79,197,11,58.63049403,0.000712076,94.75,52.25,0
5908,60.3,5.7,31.0,0.0,25.3,-43.3,-40.4,-37.6,0.2,16.64,161,4,0.943950811,0.000139243,127.25,70.75,0
15696,37.6,12.9,31.0,0.0,4.7,-33.8,-27.3,-20.9,0.7,3.94,162,4,8.702721905,0.000287143,130.75,51.75,0
576,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,20.100059,42.379039,1
10258,73.9,7.0,31.0,0.0,14.7,-37.3,-33.8,-30.3,0.1,7.72,187,4,8.248940494,0.000122083,98.25,62.75,0
16561,36.3,10.3,31.0,0.3,5.0,-26.8,-21.6,-16.5,0.6,7.25,181,3,67.72150218,0.002074736,76.75,49.25,0
11373,74.4,7.2,31.0,0.1,17.6,-26.8,-23.2,-19.6,0.8,14.68,155,4,6.897105304,0.000336091,85.25,60.75,0
2668,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,35.38291,32.81113,1
8840,67.6,6.4,31.0,0.0,10.0,-42.6,-39.4,-36.2,0.2,5.96,181,4,1.742288428,0.00052837,127.25,65.25,0
12377,54.2,7.8,31.0,0.0,9.5,-24.9,-21.0,-17.1,1.1,7.94,149,4,37.4559543,4.27e-05,69.75,58.75,0
10957,74.5,8.3,31.0,0.0,19.8,-34.4,-30.2,-26.1,0.4,17.08,147,4,0.012863699,0.000312186,154.75,61.75,0
10448,82.9,7.2,31.0,0.0,43.4,-17.7,-14.1,-10.5,2.0,22.74,153,4,4.382858703,0.000343548,45.25,62.25,0
16325,80.0,5.0,29.72,0.2,35.0,-9.4,-6.9,-4.4,3.4,15.71,152,2,342.8151937,9.82e-05,39.75,49.75,0
12608,55.5,7.8,31.0,0.0,9.9,-22.9,-19.0,-15.1,1.2,3.58,150,4,56.40697378,0.000354035,67.25,58.25,0
18776,62.9,9.0,24.37,0.9,18.6,-3.2,1.3,5.8,4.4,6.6,168,8,1164.300625,0.028507181,68.75,41.25,0
8125,87.2,5.8,31.0,0.0,25.6,-24.1,-21.2,-18.3,1.2,18.68,145,6,0.003316326,0.009783165,71.75,66.25,0
15047,64.8,5.4,30.68,0.4,31.9,-11.7,-9.0,-6.3,2.5,12.39,152,6,1.436878122,0.008629645,156.25,53.25,0
17996,42.1,10.2,30.91,0.4,8.8,-12.8,-7.7,-2.6,2.7,5.24,178,9,151.1990061,0.001883327,74.75,44.25,0
18546,44.1,11.8,31.0,0.5,2.8,-24.7,-18.8,-12.9,0.0,1.52,138,3,42.58571063,0.0,84.25,42.25,0
2483,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,36.463,37.244,1
23899,86.3,4.3,24.03,1.0,26.4,-2.9,-0.7,1.5,3.4,14.74,150,4,1510.767114,520.9558911,108.75,27.75,0
22176,21.8,13.9,0.0,4.0,0.6,10.0,16.9,23.9,8.3,0.0,172,9,0.000610535,0.002673917,32.75,22.25,0
2050,69.8,7.6,16.59,0.6,30.2,0.5,4.3,8.1,6.7,8.02,145,2,1993.453378,0.0,22.549567,40.65839,1
8812,85.9,8.3,31.0,0.0,8.2,-36.4,-32.2,-28.1,0.3,9.14,162,4,1.914018166,0.000144226,113.25,65.25,0
19994,59.2,12.9,31.0,0.7,14.7,-23.8,-17.3,-10.9,0.0,2.45,242,8,70.2158555,0.0,78.25,34.75,0
23717,69.4,6.9,23.33,1.3,28.2,-2.3,1.2,4.7,3.8,9.06,166,4,438.0199963,626.4285444,114.25,29.75,0
4726,56.3,7.2,31.0,0.0,11.9,-38.3,-34.7,-31.1,0.5,13.72,148,3,5.944086962,0.00017547,102.75,79.25,0
19178,60.0,13.9,0.0,4.7,92.7,18.4,25.3,32.3,18.4,12.64,183,3,317.2410151,0.0,19.75,-21.75,0
14618,80.8,5.9,30.82,0.1,38.3,-12.3,-9.3,-6.4,2.8,15.68,153,2,233.3352897,0.000117618,39.75,53.75,0
9039,95.1,7.2,31.0,0.0,23.9,-25.7,-22.1,-18.5,1.1,19.01,148,3,0.010104347,0.000633211,77.75,64.75,0
21954,31.7,13.0,3.06,3.1,0.9,6.3,12.8,19.3,8.0,0.61,176,9,7.73e-06,0.357791393,32.75,28.25,0
23294,48.8,9.1,27.5,1.3,0.2,-6.3,-1.7,2.9,2.4,0.3,151,2,3219.18861,0.0,115.25,34.25,0
6988,63.1,7.7,31.0,0.0,10.7,-34.7,-30.8,-27.0,0.5,9.4,158,6,7.455307319,0.000120214,103.25,68.25,0
14142,65.0,6.2,31.0,0.1,21.2,-16.3,-13.2,-10.1,2.1,10.56,162,5,0.923379824,0.001271622,156.75,55.25,0
5193,50.1,6.4,31.0,0.0,33.8,-32.0,-28.8,-25.6,0.5,15.43,149,3,6.460853061,0.001345214,103.25,73.25,0
15966,58.4,8.3,31.0,0.2,17.1,-16.5,-12.3,-8.2,2.0,8.1,148,8,142.4580962,0.010726049,52.25,50.75,0
11323,70.1,9.0,31.0,0.0,29.0,-22.6,-18.1,-13.6,1.4,9.28,152,4,13.58152683,6.29e-06,60.25,60.75,0
764,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0,19.62631,40.35514,1
17261,57.8,9.1,31.0,0.3,5.1,-17.8,-13.2,-8.7,1.8,8.58,151,9,62.06788889,0.043687574,61.75,46.75,0
18766,70.9,7.1,18.71,0.8,32.6,-0.3,3.3,6.9,5.4,7.39,154,4,297.2587498,0.526416441,46.25,41.25,0
7879,66.6,7.9,31.0,0.1,11.3,-36.5,-32.5,-28.6,0.2,8.99,164,4,5.761116245,0.000178131,103.25,66.75,0
12824,69.4,7.1,31.0,0.0,26.1,-19.2,-15.6,-12.1,1.7,10.78,164,4,112.2056369,2.29e-05,58.75,57.75,0
12814,66.2,6.5,31.0,0.1,40.0,-17.3,-14.0,-10.8,1.9,16.6,161,2,399.9695045,0.000473232,53.75,57.75,0
20864,22.5,15.2,1.42,2.5,0.5,7.5,15.1,22.7,9.6,0.02,167,2,9459.158105,7148.617363,78.75,24.75,0
1283,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.5459,41.2337,1
3730,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,21.75,42.25,0
12878,57.9,7.4,31.0,0.0,11.5,-26.4,-22.7,-19.0,1.0,11.75,153,4,14.62371972,7.64e-05,85.75,57.75,0
14209,69.7,8.3,31.0,0.1,18.4,-19.5,-15.3,-11.2,1.6,10.23,159,4,585.538548,0.001802618,56.25,54.75,0
4483,45.4,12.3,0.0,3.6,11.0,10.6,16.7,22.9,9.7,2.1,188,9,1.007278604,0.0,41.75,20.75,0
22230,24.4,11.7,31.0,0.5,0.6,-20.9,-15.0,-9.2,0.9,0.84,183,9,57.23915453,0.0,108.25,40.75,0
6963,79.8,6.6,31.0,0.1,28.5,-31.5,-28.2,-24.9,0.3,18.95,176,3,7.105879997,0.000289763,90.75,68.25,0
11414,73.7,9.4,31.0,0.0,9.0,-38.3,-33.6,-28.9,0.2,5.61,164,4,3.610856865,0.000221475,105.75,60.75,0
7089,86.1,8.6,31.0,0.0,16.8,-37.1,-32.8,-28.5,0.3,17.1,151,11,1.968888665,0.001319026,153.75,68.25,0
6517,52.2,6.3,31.0,0.0,8.1,-46.5,-43.3,-40.2,0.1,5.42,143,4,0.0,0.000183219,134.25,69.25,0
2008,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0,22.31184,42.69457,1
295,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.78507,41.389714,1
23676,64.8,6.3,23.91,1.5,29.1,-2.8,0.4,3.6,3.2,8.75,147,5,24.40088677,463.8362602,117.25,30.25,0
15767,58.6,8.4,31.0,0.2,13.4,-19.2,-15.0,-10.8,1.5,6.53,159,2,205.4007008,0.000730761,56.25,51.25,0
13195,80.5,7.5,31.0,0.1,12.0,-33.2,-29.4,-25.7,0.3,8.58,169,4,5.672369429,0.000354198,126.25,57.25,0
16080,28.3,12.6,31.0,0.1,0.3,-32.6,-26.3,-20.0,0.6,0.38,165,2,130.0257943,0.001561516,114.25,50.75,0
16165,61.5,8.3,31.0,0.2,16.3,-15.7,-11.5,-7.4,2.2,7.87,149,8,152.2093951,0.028514471,51.75,50.25,0
17834,54.6,9.3,30.98,0.5,9.9,-13.5,-8.8,-4.2,2.4,6.63,155,2,210.2468956,0.016292485,65.75,44.75,0
19602,49.2,9.7,29.88,1.2,43.0,-9.7,-4.8,0.1,0.2,10.34,191,5,1141.747823,0.0,52.25,35.75,0
2530,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,36.44474,37.230586,1
13405,67.8,9.6,31.0,0.1,1.8,-38.9,-34.1,-29.3,0.1,3.19,165,3,9.864820459,0.003644003,114.25,56.75,0
22099,26.2,15.5,1.11,4.0,1.0,7.8,15.5,23.3,8.0,0.0,175,9,20.96200912,0.0,32.25,24.25,0
7968,79.3,7.4,31.0,0.0,14.5,-37.3,-33.6,-29.9,0.2,15.08,152,4,1.804567407,0.000295958,147.75,66.75,0
9169,57.5,8.4,31.0,0.0,4.9,-49.6,-45.4,-41.2,0.2,3.93,194,4,3.165100253,0.000292776,142.75,64.75,0
22311,36.3,12.0,31.0,0.4,0.5,-17.5,-11.5,-5.5,1.8,0.51,183,2,201.6174899,0.0,98.75,40.25,0
5074,59.7,5.9,31.0,0.0,18.7,-36.6,-33.6,-30.7,0.4,13.09,150,3,6.712654244,0.002675014,109.25,74.25,0
2707,39.9,10.9,2.17,2.2,16.5,6.9,12.3,17.8,9.3,7.44,181,9,164.5117365,0.0,34.87033,30.8365,1
14756,53.2,9.8,31.0,0.0,4.5,-31.9,-27.0,-22.1,0.5,2.87,202,11,0.0,0.0,108.75,53.75,0
3255,66.6,8.2,25.99,0.7,53.1,-4.7,-0.6,3.5,3.8,11.2,200,4,431.8020328,0.0,39.25,40.75,0
17595,35.1,11.5,31.0,0.0,7.0,-26.3,-20.5,-14.8,1.5,4.33,178,8,145.9996335,0.0,88.25,45.75,0
10231,83.2,7.1,31.0,0.0,22.2,-27.4,-23.8,-20.3,0.8,16.69,154,4,0.0,0.0,84.75,62.75,0
17203,37.9,9.4,31.0,0.1,4.8,-25.2,-20.5,-15.8,1.0,3.09,149,2,0.024707275,0.0,131.25,47.25,0
14020,40.9,8.3,31.0,0.0,5.6,-26.2,-22.0,-17.9,1.0,3.64,153,2,172.3251507,0.002461441,76.25,55.25,0
7489,72.5,7.7,31.0,0.0,29.4,-22.4,-18.5,-14.7,1.3,18.06,153,3,0.023939386,0.000187666,57.75,67.25,0
19423,45.4,11.1,4.45,1.6,40.2,5.5,11.0,16.6,9.1,8.46,151,2,676.6079693,10.16057024,43.75,34.25,0
23227,50.2,15.7,31.0,1.0,1.9,-16.8,-8.9,-1.1,0.0,1.53,190,3,2596.746332,0.0,103.25,34.75,0
6117,55.8,6.9,31.0,0.0,13.3,-44.9,-41.4,-38.0,0.2,9.56,156,3,2.46024173,0.000171852,140.25,70.25,0
4781,80.2,7.1,31.0,0.0,10.1,-29.5,-25.9,-22.4,0.9,11.06,151,9,0.306304842,0.002446814,66.75,76.25,0
21666,29.7,8.9,0.0,4.3,13.6,20.9,25.3,29.8,23.7,0.92,147,2,16506.50179,434.9199436,79.25,11.75,0
1826,69.5,7.3,21.77,0.6,31.3,-1.5,2.2,5.9,5.7,8.88,144,2,824.6855822,0.0,22.1303,40.9453,1
20852,12.5,15.8,0.23,3.3,0.3,9.0,16.9,24.8,6.6,0.0,166,2,2490.704287,2638.980419,72.75,24.75,0
23938,71.1,3.1,20.52,1.2,29.1,-1.0,0.6,2.2,3.8,14.88,180,3,2917.337406,201.595937,105.25,27.25,0
4783,80.3,6.9,31.0,0.0,10.8,-28.7,-25.2,-21.8,0.9,11.9,146,8,0.283178025,0.002934437,67.75,76.25,0
13377,64.6,10.8,31.0,0.0,8.6,-33.1,-27.7,-22.3,0.6,8.91,171,4,13.80046267,1.82e-05,100.25,56.75,0
3895,40.8,13.4,25.36,1.8,58.9,-4.1,2.6,9.3,2.4,8.52,157,5,244.7977004,4.62e-11,52.75,30.25,0
20025,38.6,14.1,31.0,0.9,0.9,-23.0,-15.9,-8.9,0.1,1.01,216,8,69.1647278,0.0,93.75,34.75,0
11441,71.4,7.3,31.0,0.0,13.6,-34.0,-30.3,-26.7,0.5,6.82,169,4,3.593875847,9.69e-05,119.25,60.75,0
18207,25.1,8.9,31.0,0.4,0.0,-19.8,-15.3,-10.9,1.1,0.19,160,2,52.54536517,0.0,121.25,43.75,0
5849,60.2,6.7,31.0,0.0,29.5,-31.8,-28.4,-25.1,0.5,17.49,152,4,9.732975395,0.001007138,97.75,70.75,0
14277,58.5,10.5,31.0,0.1,6.2,-30.2,-24.9,-19.7,0.6,6.53,152,11,159.5350905,0.000603574,90.25,54.75,0
23973,29.1,13.3,28.48,1.8,18.9,-7.5,-0.8,5.9,1.1,7.65,190,4,773.1479302,8.769917793,99.75,26.75,0
10948,70.9,7.7,31.0,0.0,16.4,-34.7,-30.8,-27.0,0.4,14.7,124,4,0.046444352,0.000532189,150.25,61.75,0
24785,71.3,10.2,0.0,3.7,82.0,15.3,20.4,25.5,15.5,7.2,171,3,1451.097411,0.0,13.75,-16.75,0
17964,70.2,8.4,29.66,0.6,10.9,-9.3,-5.1,-0.9,3.2,8.43,161,8,3.518588754,0.009406383,53.75,44.25,0
21412,25.5,12.5,0.0,2.8,4.0,16.2,22.4,28.7,18.6,1.1,149,2,2181.127613,1023.035922,96.25,19.25,0
12914,69.3,10.4,31.0,0.0,9.5,-36.3,-31.1,-25.9,0.4,8.45,168,4,14.29274578,1.23e-05,103.75,57.75,0
7353,54.1,7.1,31.0,0.0,5.4,-45.9,-42.3,-38.8,0.1,4.68,164,4,1.899251125,0.000185108,139.75,67.75,0
6626,74.6,7.9,31.0,0.1,20.0,-23.3,-19.3,-15.4,1.2,14.54,145,11,0.028641152,0.002955369,58.25,68.75,0
7740,81.1,7.1,31.0,0.0,59.7,-18.3,-14.7,-11.2,2.2,13.89,150,3,0.0,0.002351059,-173.75,66.75,0
8162,83.8,6.1,31.0,0.1,27.9,-31.0,-27.9,-24.9,0.4,20.52,162,3,7.357186485,0.000104906,90.25,66.25,0
16303,39.9,10.9,31.0,0.1,4.1,-31.9,-26.4,-21.0,0.4,4.28,167,4,0.875081508,0.000319922,132.75,50.25,0
23277,61.0,6.7,28.55,0.9,4.1,-7.6,-4.2,-0.9,1.7,3.93,161,4,554.6708369,0.0,106.75,34.25,0
16350,59.8,8.3,31.0,0.3,13.7,-15.7,-11.5,-7.4,2.1,6.93,147,2,171.3490657,0.447094284,52.25,49.75,0
8868,54.9,8.3,31.0,0.0,2.2,-51.2,-47.0,-42.9,0.2,2.0,199,9,2.099256575,0.001365282,141.25,65.25,0
1980,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,22.38872,42.37353,1
8433,85.7,6.3,31.0,0.0,27.0,-24.5,-21.3,-18.2,1.2,18.82,147,4,0.004150391,0.005156376,72.75,65.75,0
9147,65.0,7.2,31.0,0.0,1.7,-50.0,-46.4,-42.8,0.2,2.1,200,3,2.284495877,0.002995425,131.75,64.75,0
6664,82.5,6.7,31.0,0.0,39.0,-26.0,-22.6,-19.3,1.0,23.37,150,3,0.003628023,0.002586062,82.25,68.75,0
8039,76.9,7.8,31.0,0.0,55.5,-20.1,-16.2,-12.3,2.0,13.04,157,3,0.0,0.000689155,-176.25,66.25,0
4424,43.6,11.7,0.0,3.6,7.0,12.6,18.4,24.3,10.8,2.2,175,9,16.10386565,0.0,44.75,21.75,0
3846,50.5,10.2,0.19,1.9,46.3,9.1,14.2,19.3,11.3,8.23,145,5,680.7469608,0.064612596,49.25,30.75,0
6849,64.9,9.3,31.0,0.0,21.1,-31.1,-26.4,-21.8,0.7,14.76,164,3,0.0,0.000241682,175.25,68.75,0
22057,27.8,16.6,3.91,3.4,1.3,5.8,14.1,22.4,7.8,0.0,162,9,20.79058748,1.93e-12,30.25,25.25,0
4709,57.5,7.5,31.0,0.0,7.9,-38.3,-34.5,-30.8,0.4,9.29,149,9,8.513693353,0.000194166,97.25,79.75,0
22049,21.6,15.8,6.27,2.8,0.7,4.6,12.5,20.4,6.9,0.0,176,9,4.948346058,0.0,26.25,25.25,0
12971,61.9,8.2,31.0,0.0,10.8,-39.4,-35.3,-31.2,0.2,7.93,175,4,0.05832715,0.000368683,132.25,57.75,0
8975,84.4,7.7,31.0,0.0,40.7,-19.8,-15.9,-12.1,1.7,24.01,148,4,2.042686206,0.000349582,45.75,64.75,0
19818,46.0,16.0,24.71,1.9,19.6,-3.5,4.5,12.5,3.7,5.32,178,9,106.289271,0.0,56.75,30.75,0
3144,51.1,6.8,0.0,2.4,49.0,13.8,17.2,20.6,16.9,4.44,181,5,3.99e-11,223.638775,108.25,14.75,0
2820,54.0,8.3,0.74,1.7,102.9,8.2,12.3,16.5,10.4,14.83,191,3,523.3880539,0.0,35.271729,32.348894,1
7519,89.0,6.9,31.0,0.0,26.7,-24.9,-21.4,-18.0,1.1,19.96,148,3,0.001927458,0.001497167,74.75,67.25,0
1310,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,19.805303,42.963813,1
9795,70.0,8.7,31.0,0.2,11.5,-31.3,-26.9,-22.6,0.3,13.32,185,4,0.011307941,0.000716663,161.75,63.75,0
20314,51.3,11.2,10.02,1.4,9.3,3.0,8.6,14.2,7.5,1.1,184,4,2839.109,2227.032109,76.75,31.25,0
17762,26.9,10.2,31.0,0.2,0.6,-22.8,-17.7,-12.6,1.3,0.56,156,9,2.02e-07,0.0,122.25,45.25,0
22060,27.6,16.7,3.56,3.6,1.4,6.0,14.3,22.7,7.7,0.0,168,9,20.77601967,0.098143979,31.75,25.25,0
6779,52.7,7.4,31.0,0.0,4.8,-48.5,-44.8,-41.1,0.1,3.97,174,3,1.20228292,0.000239967,139.75,68.75,0
6409,81.7,7.0,31.0,0.0,37.2,-25.8,-22.3,-18.8,1.1,23.11,149,3,0.0031927,0.003639459,80.25,69.25,0
976,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.453598,41.566316,1
391,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0,20.035455,41.056754,1
12783,87.6,6.0,30.91,0.1,37.7,-12.8,-9.8,-6.8,2.6,15.03,153,3,156.2714848,9.84e-05,38.25,57.75,0
17107,63.6,8.7,30.99,0.4,12.1,-13.7,-9.3,-5.0,2.5,6.41,144,8,44.67671472,2.556101483,54.25,47.25,0
13704,89.0,5.3,29.61,0.1,60.8,-9.2,-6.5,-3.9,3.7,23.75,156,4,125.5090379,3.91e-05,31.25,55.75,0
24703,73.8,9.0,0.0,3.4,52.0,17.1,21.6,26.1,20.0,5.5,167,3,1766.334543,0.0,12.75,-14.75,0
4298,43.1,12.3,0.0,3.4,8.0,9.9,16.0,22.2,8.1,2.7,175,9,209.4110952,0.0,44.75,23.75,0
16558,30.3,10.0,31.0,0.3,5.4,-25.8,-20.8,-15.8,0.7,4.75,180,8,90.70879318,0.005191493,75.25,49.25,0
24114,62.1,9.0,17.66,1.7,26.2,0.1,4.6,9.1,4.6,11.86,196,2,1357.677222,763.798837,104.25,25.25,0
19170,50.0,14.7,0.0,5.5,57.0,17.6,24.9,32.3,13.1,9.7,144,3,150.9128081,0.0,15.75,-21.75,0
3402,69.9,6.6,24.82,0.7,58.2,-3.6,-0.3,3.0,4.5,11.57,162,3,480.7361859,0.0,38.25,38.75,0
22545,24.5,11.4,30.98,0.9,0.5,-13.5,-7.8,-2.1,1.8,0.71,147,1,0.0,0.0,118.75,39.25,0
2323,71.0,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,26.15,40.84,1
24519,83.8,12.0,0.0,3.0,170.1,16.0,22.0,28.0,20.0,13.01,175,5,1.350484677,0.0,18.75,-9.75,0
8631,64.4,9.7,31.0,0.0,23.4,-28.6,-23.7,-18.9,1.2,12.0,154,6,0.0,0.000411053,171.75,65.75,0
5064,51.7,6.2,31.0,0.0,25.2,-33.5,-30.4,-27.3,0.4,13.9,148,3,5.64089498,0.000755063,104.25,74.25,0
20640,33.1,12.7,0.0,1.8,23.8,10.2,16.5,22.9,14.9,1.93,153,2,27659.54905,653.0412237,94.75,27.25,0
6445,61.0,7.7,31.0,0.0,15.6,-37.8,-33.9,-30.1,0.3,13.44,193,9,7.738611918,0.000366293,98.25,69.25,0
9386,72.1,8.4,31.0,0.0,10.3,-36.6,-32.4,-28.2,0.3,8.22,174,4,5.248030883,0.000237842,105.75,64.25,0
15065,81.7,5.0,30.25,0.1,36.6,-10.5,-8.0,-5.5,3.1,16.46,159,2,233.8047036,0.000374465,36.75,52.75,0
2762,39.9,10.9,2.17,2.2,16.5,6.9,12.3,17.8,9.3,7.44,181,9,164.5117365,0.0,34.87033,30.8365,1
20873,20.8,14.6,0.39,2.3,1.2,8.7,16.0,23.3,11.7,0.08,167,2,8852.104046,2162.927431,83.25,24.75,0
1227,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.428548,41.694196,1
13226,80.3,7.0,31.0,0.0,21.2,-22.7,-19.2,-15.7,1.5,11.18,169,5,24.63498208,0.000175377,159.75,57.25,0
19689,48.7,11.8,16.33,1.4,14.5,0.6,6.5,12.4,5.4,6.11,183,6,43.31665159,0.0,57.75,34.25,0
22030,22.0,15.6,5.43,2.8,0.8,5.0,12.8,20.6,7.3,0.0,165,9,3.024346151,0.0,26.25,25.75,0
14957,45.7,12.3,31.0,0.1,7.0,-39.7,-33.5,-27.4,0.0,7.8,178,4,18.53316031,0.000238281,97.75,53.25,0
17108,64.6,8.9,31.0,0.4,11.9,-14.7,-10.2,-5.8,2.3,6.88,147,8,48.67644536,0.021612575,54.75,47.25,0
3254,69.4,7.9,25.47,0.7,62.7,-4.2,-0.2,3.8,4.0,12.55,186,4,579.5244921,0.0,38.75,40.75,0
651,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.494097,41.151936,1
22411,33.5,13.2,31.0,0.5,0.8,-17.4,-10.8,-4.2,1.8,0.73,170,9,92.87291941,0.0,99.75,39.75,0
11575,72.3,6.4,31.0,0.0,51.1,-17.0,-13.8,-10.6,2.2,21.23,159,4,4.668680692,1.17e-05,50.25,60.25,0
8336,53.2,8.7,31.0,0.0,34.4,-25.9,-21.5,-17.2,1.4,14.29,165,3,0.0,0.000852985,177.25,66.25,0
2242,71.0,6.4,11.55,0.9,50.4,2.4,5.6,8.8,6.8,8.4,135,4,138.4714373,7.18e-06,24.8383,40.8881,1
23666,71.9,6.3,21.52,1.1,13.9,-1.4,1.8,5.0,4.2,6.95,147,2,542.5070959,1091.431075,112.25,30.25,0
2337,68.2,7.5,13.92,0.8,23.2,1.5,5.2,9.0,6.6,6.83,145,2,4225.86636,961.7123834,47.4136,40.457,1
16132,51.6,7.6,31.0,0.2,30.1,-21.8,-18.0,-14.2,1.2,13.38,165,4,1.46767156,0.000223883,140.25,50.75,0
10061,71.8,8.0,31.0,0.0,12.0,-39.4,-35.4,-31.4,0.4,9.15,185,4,0.052148839,0.000454792,147.25,63.25,0
12234,74.4,7.9,31.0,0.0,9.8,-33.3,-29.3,-25.4,0.5,8.2,171,4,3.75615698,2.66e-05,119.75,59.25,0
1081,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.47864,41.799954,1
17730,46.6,11.3,31.0,0.1,12.8,-26.4,-20.7,-15.1,1.2,4.92,160,9,53.81466622,0.0,82.75,45.25,0
5883,71.7,6.3,31.0,0.0,18.8,-37.4,-34.2,-31.1,0.4,10.58,158,3,0.916820179,0.00013632,114.75,70.75,0
13828,69.0,8.8,31.0,0.1,7.1,-27.6,-23.2,-18.8,0.6,9.4,173,4,57.53940433,4.97e-05,93.25,55.75,0
9336,90.6,6.6,31.0,0.0,22.7,-25.4,-22.1,-18.8,1.0,19.23,147,4,0.003287287,0.000574472,80.75,64.25,0
18889,44.8,11.4,13.92,1.6,15.5,1.5,7.2,12.9,5.4,0.77,198,2,2823.018068,2022.391962,80.25,29.75,0
16011,32.0,9.6,31.0,0.2,5.9,-25.7,-20.9,-16.1,0.9,3.27,166,8,163.7314507,0.00235738,74.75,50.75,0
21129,16.7,15.1,0.0,3.8,0.0,12.6,20.1,27.7,13.1,0.0,153,2,1723.084407,1956.192887,69.75,22.25,0
6565,78.4,9.0,31.0,0.0,11.2,-35.8,-31.3,-26.8,0.4,12.86,151,4,2.518165332,0.000959549,158.25,69.25,0
19303,30.3,16.2,0.0,7.4,53.2,19.6,27.7,35.8,12.6,8.82,171,3,27.82752861,0.0,19.25,-27.75,0
22660,40.0,14.7,31.0,0.7,0.1,-25.3,-17.9,-10.6,0.0,0.03,226,3,5.988768002,0.0,87.75,38.25,0
14723,59.5,11.6,31.0,0.0,8.4,-31.3,-25.5,-19.7,0.8,5.88,172,2,108.5831992,0.000240334,92.25,53.75,0
23662,73.0,5.6,25.88,1.4,14.3,-4.6,-1.8,1.0,0.9,10.57,211,4,611.8062014,4.351412626,110.25,30.25,0
2801,83.1,11.0,0.0,2.9,88.8,15.6,21.1,26.6,19.3,16.77,198,2,301.4350736,0.0,30.31782,-2.73453,1
13485,86.8,5.2,30.45,0.1,49.3,-11.0,-8.4,-5.8,3.0,16.83,158,4,434.6428578,0.000348179,36.75,56.25,0
14590,49.5,10.0,31.0,0.0,11.4,-29.3,-24.3,-19.3,0.8,4.16,147,4,0.157132389,0.000112394,135.75,54.25,0
16796,78.8,6.3,29.72,0.2,17.3,-9.4,-6.2,-3.1,3.6,9.92,147,3,269.5896598,0.141229016,45.75,48.25,0
20405,48.1,14.5,3.91,1.6,1.5,5.8,13.0,20.3,8.9,0.23,161,2,2044.710277,6309.693175,75.25,30.25,0
10748,74.1,6.5,31.0,0.0,39.2,-17.8,-14.5,-11.3,2.0,16.77,154,4,6.416950431,0.000259264,50.25,61.75,0
3814,45.0,14.3,25.15,1.9,25.8,-3.9,3.3,10.5,2.4,6.18,193,5,57.90457525,0.0,54.25,31.25,0
19907,43.7,12.3,0.0,2.5,21.8,10.7,16.8,23.0,12.3,3.62,162,5,237.2015599,0.0,57.25,27.25,0
4257,37.6,10.7,0.0,4.0,3.2,14.2,19.5,24.9,10.2,1.78,148,9,1.01e-07,0.0,38.25,24.25,0
20974,12.8,15.5,0.23,3.0,0.2,9.0,16.7,24.5,8.5,0.03,169,2,4582.311861,3784.601107,76.25,23.75,0
21635,22.7,10.9,0.0,4.1,1.5,18.8,24.2,29.7,20.9,0.28,160,2,5652.085205,92.80850312,79.25,13.25,0
20167,38.7,15.4,31.0,0.8,1.4,-25.0,-17.3,-9.6,0.2,1.12,192,3,177.0474716,0.0,94.25,33.25,0
4185,40.3,12.4,0.19,3.4,8.0,9.1,15.3,21.5,7.2,2.8,172,9,21.00909316,0.0,44.25,25.75,0
